Temperature,Pressure,Humidity,CO2 (ppm),DUST TSP,DUST PM2.5,DUST PM10,door,window,occupancy
26.74,752.4715,19.94,505,48,42,48,1,0,0
26.73,752.47894,19.97,505,46,42,46,1,0,0
26.73,752.509,20,505,50,44,50,1,0,0
26.73,752.509,19.94,505,50,44,50,1,0,0
26.72,752.50146,20.04,505,49,42,49,1,0,0
26.72,752.509,19.94,505,49,44,49,1,0,0
26.72,752.524,19.97,504,48,44,48,1,0,0
26.71,752.539,19.9,504,49,43,49,1,0,0
26.71,752.554,19.96,505,50,44,50,1,0,0
26.71,752.56903,19.99,504,50,43,50,1,0,0
26.72,752.6065,19.93,505,52,43,52,1,0,0
26.71,752.62146,20.02,503,48,44,48,1,0,0
26.71,752.6365,19.95,503,47,42,47,1,0,0
26.7,752.644,19.99,504,50,44,50,1,0,0
26.7,752.644,19.96,502,51,44,51,1,0,0
26.7,752.6665,19.91,504,48,43,48,1,0,0
26.7,752.659,19.97,503,48,43,48,1,0,0
26.7,752.6815,19.95,503,50,43,50,1,0,0
26.7,752.71155,19.94,504,49,43,49,1,0,0
26.7,752.734,20.03,505,50,43,50,1,0,0
26.69,752.7415,19.89,504,49,43,49,1,0,0
26.7,752.7715,19.94,505,52,43,52,1,0,0
26.69,752.779,19.92,504,52,44,52,1,0,0
26.69,752.7865,19.98,503,49,43,49,1,0,0
26.69,752.7865,19.92,503,52,44,52,1,0,0
26.69,752.80896,19.96,500,52,44,52,1,0,0
26.69,752.82404,19.93,502,49,42,49,1,0,0
26.69,752.84656,19.93,503,50,44,50,1,0,0
26.69,752.854,19.96,503,46,42,46,1,0,0
26.68,752.88403,19.98,503,49,43,49,1,0,0
26.68,752.89154,19.94,503,45,41,45,1,0,0
26.67,752.9065,19.94,503,51,44,51,1,0,0
26.66,752.89154,20.02,503,48,43,48,1,0,0
26.65,752.89905,19.99,502,49,43,49,1,0,0
26.65,752.89905,19.95,502,51,44,51,1,0,0
26.64,752.9065,20,502,48,43,48,1,0,0
26.64,752.9215,19.99,502,51,45,51,1,0,0
26.63,752.9365,20,502,52,43,52,1,0,0
26.63,752.959,20.01,502,51,44,51,1,0,0
26.63,752.9665,19.97,503,49,44,49,1,0,0
26.63,752.9965,20,502,49,43,49,1,0,0
26.62,753.03406,20.02,502,48,43,48,1,0,0
26.62,753.064,20.02,502,50,43,50,1,0,0
26.62,753.07904,20.06,503,52,44,52,1,0,0
26.62,753.094,19.99,503,52,44,52,1,0,0
26.61,753.124,19.98,503,51,44,51,1,0,0
26.61,753.124,20.03,500,49,43,49,1,0,0
26.61,753.109,20.03,500,47,43,47,1,0,0
26.61,753.13153,19.98,500,46,42,46,1,0,0
26.6,753.15405,20,500,49,43,49,1,0,0
26.6,753.19904,19.98,502,52,45,52,1,0,0
26.59,753.229,19.97,501,49,44,49,1,0,0
26.59,753.22156,19.97,502,50,43,50,1,0,0
26.58,753.22156,20.04,499,50,44,50,1,0,0
26.58,753.22156,20,498,51,44,51,1,0,0
26.58,753.244,20.02,499,51,44,51,1,0,0
26.57,753.25903,20,499,48,43,48,1,0,0
26.57,753.27405,20.04,499,50,43,50,1,0,0
26.56,753.27405,20.03,499,50,43,50,1,0,0
26.56,753.2966,20,499,48,42,48,1,0,0
26.56,753.32654,20.06,500,51,45,51,1,0,0
26.56,753.34155,20.02,498,49,43,49,1,0,0
26.55,753.35657,20.06,499,49,42,49,1,0,0
26.55,753.3715,20.05,499,50,44,50,1,0,0
26.55,753.39404,20.06,499,50,43,50,1,0,0
26.55,753.4241,19.99,499,52,44,52,1,0,0
26.55,753.41656,19.99,498,50,44,50,1,0,0
26.54,753.4391,20,498,51,45,51,1,0,0
26.54,753.4616,20.05,497,50,44,50,1,0,0
26.54,753.4991,20.06,497,51,43,51,1,0,0
26.53,753.4991,20.05,498,49,44,49,1,0,0
26.53,753.52155,20.07,498,50,45,50,1,0,0
26.52,753.53656,20,497,51,43,51,1,0,0
26.52,753.5741,20.01,497,51,45,51,1,0,0
26.52,753.5816,20.06,496,50,43,50,1,0,0
26.52,753.5966,20.06,496,51,44,51,1,0,0
26.52,753.6266,20.02,497,53,45,53,1,0,0
26.51,753.65656,20.04,496,50,44,50,1,0,0
26.51,753.6941,20.01,497,48,45,48,1,0,0
26.5,753.7091,20.08,496,48,43,48,1,0,0
26.49,753.7241,20.03,498,52,44,52,1,0,0
26.48,753.7316,20.02,497,50,43,50,1,0,0
26.49,753.7466,20.03,497,50,43,50,1,0,0
26.48,753.7466,20.06,495,48,43,48,1,0,0
26.47,753.7616,20.08,494,51,44,51,1,0,0
26.47,753.7766,20.04,496,51,44,51,1,0,0
26.47,753.7991,20.04,495,52,45,52,1,0,0
26.47,753.8066,20.07,494,49,43,49,1,0,0
26.47,753.8141,20.08,495,46,42,46,1,0,0
26.46,753.8291,20.09,495,51,44,51,1,0,0
26.45,753.8066,20.06,496,50,44,50,1,0,0
26.45,753.8141,20.07,495,52,44,52,1,0,0
26.45,753.8141,20.09,496,48,42,48,1,0,0
26.44,753.8066,20.06,494,49,43,49,1,0,0
26.44,753.8141,20.08,495,49,44,49,1,0,0
26.44,753.8216,20.02,493,49,43,49,1,0,0
26.43,753.8591,20.01,494,49,43,49,1,0,0
26.43,753.8816,20.06,495,49,43,49,1,0,0
26.42,753.9041,20.09,494,49,42,49,1,0,0
26.42,753.9041,20.04,494,49,42,49,1,0,0
26.41,753.9191,20.07,493,47,41,47,1,0,0
26.41,753.9191,20.08,494,47,42,47,1,0,0
26.41,753.9341,20.07,493,49,43,49,1,0,0
26.4,753.9491,20.04,493,50,44,50,1,0,0
26.39,753.9641,20.08,492,50,43,50,1,0,0
26.39,753.97906,20.11,493,48,40,48,1,0,0
26.39,753.9866,20.1,492,48,42,48,1,0,0
26.38,754.0016,20.13,490,50,44,50,1,0,0
26.38,754.0016,20.09,493,50,43,50,1,0,0
26.37,754.0166,20.08,493,47,42,47,1,0,0
26.37,754.0316,20.05,491,48,42,48,1,0,0
26.36,754.05414,20.14,491,49,42,49,1,0,0
26.36,754.06915,20.16,492,48,43,48,1,0,0
26.35,754.0841,20.07,491,51,43,51,1,0,0
26.35,754.1066,20.07,493,49,42,49,1,0,0
26.35,754.1291,20.16,493,50,43,50,1,0,0
26.36,754.1591,20.16,491,53,44,53,1,0,0
26.35,754.18164,20.12,493,51,43,51,1,0,0
26.35,754.19666,20.08,492,47,42,47,1,0,0
26.35,754.20416,20.16,491,46,41,46,1,0,0
26.34,754.2117,20.09,491,48,42,48,1,0,0
26.34,754.2191,20.1,492,51,43,51,1,0,0
26.33,754.2266,20.1,490,46,41,46,1,0,0
26.33,754.2716,20.13,491,49,42,49,1,0,0
26.33,754.2941,20.14,489,49,42,49,1,0,0
26.33,754.31665,20.15,489,45,41,45,1,0,0
26.33,754.3467,20.14,489,49,42,49,1,0,0
26.33,754.3541,20.11,489,47,42,47,1,0,0
26.32,754.3467,20.17,490,48,41,48,1,0,0
26.32,754.3392,20.11,488,47,41,47,1,0,0
26.32,754.3392,20.09,489,47,41,47,1,0,0
26.32,754.3467,20.16,489,49,42,49,1,0,0
26.31,754.3467,20.09,488,47,40,47,1,0,0
26.31,754.3467,20.13,489,48,41,48,1,0,0
26.3,754.36163,20.13,489,47,40,47,1,0,0
26.3,754.36914,20.07,488,49,42,49,1,0,0
26.31,754.36163,20.17,487,45,40,45,1,0,0
26.3,754.36914,20.08,488,49,42,49,1,0,0
26.3,754.36163,20.11,489,47,40,47,1,0,0
26.29,754.3467,20.09,488,48,41,48,1,0,0
26.3,754.37665,20.14,490,48,41,48,1,0,0
26.29,754.39166,20.11,489,48,40,48,1,0,0
26.29,754.4066,20.11,489,48,43,48,1,0,0
26.29,754.43665,20.13,488,46,41,46,1,0,0
26.28,754.45917,20.2,488,46,40,46,1,0,0
26.28,754.4817,20.18,489,45,40,45,1,0,0
26.28,754.49664,20.11,488,44,40,44,1,0,0
26.29,754.51166,20.17,488,50,41,50,1,0,0
26.29,754.5416,20.13,488,44,40,44,1,0,0
26.29,754.56415,20.12,487,46,40,46,1,0,0
26.3,754.57916,20.1,488,45,41,45,1,0,0
26.3,754.6167,20.09,487,46,40,46,1,0,0
26.3,754.6542,20.09,486,47,40,47,1,0,0
26.3,754.6767,20.11,487,46,41,46,1,0,0
26.3,754.69916,20.1,487,45,40,45,1,0,0
26.31,754.7142,20.1,487,44,40,44,1,0,0
26.3,754.74414,20.06,487,45,41,45,1,0,0
26.3,754.7742,20.15,486,46,39,46,1,0,0
26.31,754.8117,20.14,487,46,40,46,1,0,0
26.31,754.8567,20.06,487,45,38,45,1,0,0
26.31,754.8642,20.18,486,43,38,43,1,0,0
26.32,754.88666,20.11,484,45,40,45,1,0,0
26.32,754.9092,20.06,487,44,37,44,1,0,0
26.31,754.9242,20.06,487,43,38,43,1,0,0
26.32,754.9467,20.05,486,46,39,46,1,0,0
26.32,754.9542,20.07,485,45,39,45,1,0,0
26.32,754.9767,20.07,485,47,40,47,1,0,0
26.32,754.9917,20.07,486,46,40,46,1,0,0
26.31,755.0067,20.03,485,43,38,43,1,0,0
26.32,755.0442,20.03,483,44,39,44,1,0,0
26.32,755.0592,20.11,485,42,37,42,1,0,0
26.32,755.08923,20.09,485,44,38,44,1,0,0
26.32,755.1117,20.12,485,45,39,45,1,0,0
26.32,755.1267,20.06,485,42,36,42,1,0,0
26.32,755.1417,20.04,483,41,37,41,1,0,0
26.33,755.1717,20.06,481,45,40,45,1,0,0
26.33,755.1717,20.05,484,40,37,40,1,0,0
26.33,755.2092,20.07,485,44,38,44,1,0,0
26.34,755.2017,20.14,483,44,38,44,1,0,0
26.34,755.22424,20.03,484,42,37,42,1,0,0
26.35,755.23175,20.04,485,45,38,45,1,0,0
26.36,755.2467,20.02,485,42,39,42,1,0,0
26.37,755.2542,20.01,486,42,38,42,1,0,0
26.37,755.2617,20.02,486,42,37,42,1,0,0
26.38,755.2542,19.96,487,42,37,42,1,0,0
26.39,755.27673,20,488,44,37,44,1,0,0
26.4,755.2692,19.97,490,42,37,42,1,0,0
26.41,755.27673,19.96,491,40,36,40,1,0,0
26.42,755.28424,19.94,492,39,35,39,1,0,0
26.43,755.2992,19.95,494,41,36,41,1,0,0
26.44,755.3142,19.93,496,39,35,39,1,0,0
26.46,755.3067,19.9,495,41,35,41,1,0,0
26.47,755.35175,19.92,497,39,35,39,1,0,0
26.48,755.37427,19.91,499,39,35,39,1,0,0
26.49,755.40424,19.85,499,37,34,37,1,0,0
26.5,755.41174,19.85,500,38,34,38,1,0,0
26.51,755.41174,19.81,499,41,35,41,1,0,0
26.52,755.4342,19.84,500,36,33,36,1,0,0
26.53,755.42676,19.83,500,38,33,38,1,0,0
26.54,755.41174,19.84,501,40,34,40,1,0,0
26.55,755.41174,19.81,502,39,34,39,1,0,0
26.56,755.41174,19.78,503,39,34,39,1,0,0
26.57,755.41174,19.82,505,40,34,40,1,0,0
26.58,755.40424,19.81,505,41,34,41,1,0,0
26.6,755.42676,19.8,506,39,33,39,1,0,0
26.62,755.41925,19.83,506,38,33,38,1,0,0
26.63,755.4417,19.76,506,39,35,39,1,0,0
26.65,755.4417,19.73,508,39,34,39,1,0,0
26.66,755.4492,19.68,509,37,33,37,1,0,0
26.67,755.46423,19.72,509,38,33,38,1,0,0
26.68,755.4567,19.68,511,37,33,37,1,0,0
26.69,755.47174,19.68,511,40,34,40,1,0,0
26.71,755.47174,19.7,512,37,32,37,1,0,0
26.73,755.4792,19.69,511,34,32,34,1,0,0
26.74,755.4867,19.65,511,38,32,38,1,0,0
26.75,755.4792,19.68,511,34,32,34,1,0,0
26.76,755.46423,19.64,511,38,33,38,1,0,0
26.78,755.4567,19.62,511,35,31,35,1,0,0
26.79,755.47174,19.62,513,36,32,36,1,0,0
26.81,755.4492,19.58,513,36,32,36,1,0,0
26.81,755.47174,19.58,512,36,31,36,1,0,0
26.83,755.4792,19.59,514,39,33,39,1,0,0
26.84,755.5017,19.56,514,36,31,36,1,0,0
26.85,755.5017,19.55,515,35,32,35,1,0,0
26.86,755.4942,19.52,515,36,31,36,1,0,0
26.88,755.4792,19.49,515,36,31,36,1,0,0
26.89,755.4942,19.45,519,31,29,31,1,0,0
26.9,755.5017,19.47,516,34,29,34,1,0,0
26.91,755.5017,19.47,516,35,32,35,1,0,0
26.92,755.5168,19.32,522,32,29,32,1,0,0
26.92,755.5168,19.17,530,32,29,32,1,0,0
26.92,755.5243,18.93,540,31,26,31,1,0,0
26.92,755.5093,18.84,542,30,25,30,1,0,0
26.91,755.4942,18.77,547,28,25,28,1,0,0
26.9,755.5168,18.62,551,27,23,27,1,0,0
26.89,755.5243,18.32,555,25,21,25,1,0,0
26.88,755.53174,18.15,553,26,21,26,1,0,0
26.86,755.54675,17.98,551,22,19,22,1,0,0
26.84,755.55426,17.8,541,21,20,21,1,0,0
26.82,755.55426,17.77,532,24,19,24,1,0,0
26.8,755.56177,17.58,525,19,18,19,0,1,1
26.78,755.55426,17.44,520,18,16,18,0,1,1
26.73,755.53925,17.48,572,49,44,49,0,1,1
26.7,755.54675,17.42,593,31,27,31,0,1,1
26.66,755.5243,17.25,584,29,25,29,0,1,1
26.61,755.53925,16.88,536,17,15,17,0,1,1
26.56,755.54675,16.56,531,14,12,14,0,1,1
26.5,755.56177,16.48,542,114,100,114,0,1,1
26.43,755.5842,16.39,534,39,31,39,0,1,1
26.38,755.5693,16.22,524,19,15,19,0,1,1
26.32,755.61426,16.08,544,114,103,114,0,1,1
26.25,755.60675,16.03,632,12,10,12,1,1,0
26.16,755.59924,15.81,503,9,8,9,1,1,0
26.05,755.61426,15.67,489,9,8,9,1,1,0
25.91,755.6442,15.43,471,8,7,8,1,1,0
25.75,755.6442,15.39,462,9,8,9,1,1,0
25.6,755.65173,15.67,460,8,8,8,1,1,0
25.46,755.66675,15.45,456,7,6,7,1,1,0
25.29,755.67426,15.49,448,8,7,8,1,1,0
25.13,755.6968,15.37,446,7,6,7,1,1,0
24.97,755.7118,15.42,441,7,6,7,1,1,0
24.82,755.7118,15.67,441,9,8,9,1,1,0
24.68,755.7043,15.68,440,6,6,6,1,1,0
24.54,755.6968,15.67,435,6,5,6,1,1,0
24.42,755.7118,15.61,434,6,6,6,1,1,0
24.28,755.71924,15.74,432,5,5,5,1,1,0
24.16,755.7118,15.77,432,6,6,6,1,1,0
24.06,755.6893,15.85,432,7,6,7,1,1,0
23.94,755.7118,15.91,431,7,6,7,1,1,0
23.87,755.72675,16.03,430,5,5,5,1,1,0
23.8,755.7118,16.15,434,7,5,7,1,1,0
23.76,755.7043,16.41,445,7,7,7,1,1,0
23.72,755.6893,16.49,455,7,6,7,1,1,0
23.69,755.68176,16.4,458,6,6,6,1,1,0
23.64,755.6968,16.37,458,8,6,8,1,1,0
23.56,755.7043,16.31,456,9,6,9,1,1,0
23.49,755.7118,16.32,452,6,5,6,1,1,0
23.43,755.74176,16.34,447,6,5,6,1,1,0
23.37,755.73425,16.4,449,6,6,6,1,1,0
23.32,755.7043,16.4,450,7,6,7,1,1,0
23.28,755.7118,16.53,454,6,5,6,1,1,0
23.27,755.7043,16.68,458,6,5,6,1,1,0
23.26,755.7043,16.71,460,5,5,5,1,1,0
23.26,755.72675,16.73,462,5,5,5,1,1,0
23.26,755.7043,16.82,467,6,6,6,1,1,0
23.26,755.72675,16.77,467,6,6,6,1,1,0
23.26,755.71924,16.69,465,6,5,6,1,1,0
23.26,755.73425,16.69,469,5,5,5,1,1,0
23.27,755.7118,16.72,470,5,5,5,1,1,0
23.29,755.7118,16.81,479,6,5,6,1,1,0
23.3,755.71924,16.8,476,6,5,6,1,1,0
23.33,755.7118,16.86,482,6,5,6,1,1,0
23.33,755.7118,16.65,474,5,5,5,1,1,0
23.33,755.73425,16.53,475,5,5,5,1,1,0
23.34,755.71924,16.69,481,5,5,5,1,1,0
23.33,755.7043,16.54,476,5,5,5,1,1,0
23.33,755.7043,16.51,472,6,5,6,1,1,0
23.31,755.68176,16.53,470,5,4,5,1,1,0
23.3,755.71924,16.42,467,6,5,6,1,1,0
23.28,755.73425,16.32,464,5,4,5,1,1,0
23.27,755.74927,16.1,460,5,4,5,1,1,0
23.24,755.7717,16.05,454,4,4,4,1,1,0
23.21,755.7642,16.02,454,6,5,6,1,1,0
23.19,755.74176,16.05,451,5,5,5,1,1,0
23.17,755.71924,16.11,450,5,5,5,1,1,0
23.18,755.67426,16.28,460,5,4,5,1,1,0
23.19,755.68176,16.43,475,5,5,5,1,1,0
23.2,755.6968,16.5,485,5,4,5,1,1,0
23.2,755.68176,16.5,488,7,5,7,1,1,0
23.18,755.65924,16.61,494,6,5,6,1,1,0
23.19,755.65173,16.97,516,6,5,6,1,1,0
23.2,755.66675,17,518,5,5,5,1,1,0
23.21,755.65924,16.93,516,7,5,7,1,1,0
23.2,755.67426,16.54,496,7,6,7,1,1,0
23.18,755.7118,16.22,477,6,5,6,1,1,0
23.15,755.71924,16.03,469,6,5,6,1,1,0
23.11,755.6968,16.01,471,6,6,6,1,1,0
23.07,755.6968,16.06,470,6,5,6,1,1,0
23.04,755.6893,16.08,471,7,6,7,1,1,0
23.04,755.67426,16.14,475,6,6,6,1,1,0
23.03,755.68176,16.1,466,6,5,6,1,1,0
23.03,755.66675,16.08,467,6,6,6,1,1,0
23.02,755.68176,15.88,454,6,6,6,1,1,0
22.98,755.6893,15.84,452,7,6,7,1,1,0
22.94,755.6367,15.96,456,6,6,6,1,1,0
22.92,755.6217,16.07,460,6,6,6,1,1,0
22.92,755.59174,16.02,455,8,6,8,1,1,0
22.91,755.5693,15.94,450,6,5,6,1,1,0
22.92,755.5767,16,451,6,6,6,1,1,1
22.91,755.55426,16.14,467,6,6,6,1,1,0
22.92,755.5693,16.17,464,7,6,7,1,1,0
22.92,755.5693,16.07,458,7,6,7,1,1,0
22.92,755.5693,16.02,452,7,6,7,1,1,0
22.92,755.5767,15.91,450,7,6,7,1,1,0
22.92,755.5693,15.9,451,8,7,8,1,1,0
22.9,755.5842,15.76,444,10,9,10,1,1,0
22.89,755.5767,15.73,444,12,10,12,1,1,0
22.87,755.56177,15.78,446,12,10,12,1,1,0
22.84,755.56177,15.68,444,13,11,13,1,1,0
22.81,755.5693,15.69,441,15,12,15,1,1,0
22.75,755.5693,15.53,438,15,13,15,1,1,0
22.72,755.55426,15.68,441,15,13,15,1,1,0
22.69,755.55426,15.83,449,13,12,13,1,1,0
22.69,755.53925,15.91,449,13,11,13,1,1,0
22.71,755.5842,16.01,458,14,12,14,1,1,0
22.72,755.53925,16,457,14,13,14,1,1,0
22.74,755.54675,15.97,458,14,12,14,1,1,0
22.76,755.54675,16.01,460,14,13,14,1,1,0
22.78,755.56177,16.04,457,14,12,14,1,1,0
22.79,755.59174,16.07,455,13,12,13,1,1,0
22.8,755.5767,16.01,462,16,13,16,1,1,0
22.81,755.5767,16.1,476,15,13,15,1,1,0
22.81,755.5693,16.03,474,16,14,16,1,1,0
22.82,755.5842,16.06,480,16,15,16,1,1,0
22.83,755.5842,16.13,490,16,14,16,1,1,0
22.85,755.56177,16.19,497,15,13,15,1,1,0
22.87,755.55426,16.22,496,15,13,15,1,1,0
22.89,755.59924,16.26,504,14,13,14,1,1,0
22.91,755.5693,16.29,506,13,12,13,1,1,0
22.94,755.59174,16.32,508,13,12,13,1,1,0
22.97,755.53174,16.37,513,14,13,14,1,1,0
23.01,755.4942,16.4,516,17,13,17,1,1,0
23.07,755.4792,16.57,537,15,12,15,1,1,1
23.11,755.4567,16.74,565,14,12,14,1,1,1
23.14,755.4567,16.68,558,13,12,13,1,1,1
23.16,755.5017,16.58,549,13,11,13,1,1,1
23.17,755.46423,16.37,535,15,12,15,1,1,1
23.16,755.41925,16.34,539,15,13,15,1,1,1
23.14,755.4342,16.31,537,16,14,16,1,1,1
23.13,755.42676,16.44,545,15,13,15,1,1,1
23.14,755.4567,16.7,572,15,14,15,1,1,1
23.15,755.4792,16.82,585,16,14,16,1,1,1
23.17,755.4942,16.64,545,18,15,18,1,1,1
23.17,755.47174,16.43,523,20,16,20,1,1,1
23.16,755.42676,16.37,535,17,16,17,1,1,1
23.15,755.42676,16.47,540,19,18,19,1,1,1
23.14,755.47174,16.51,553,20,18,20,1,1,0
23.14,755.4942,16.57,551,21,18,21,1,1,0
23.14,755.47174,16.57,560,24,21,24,1,1,0
23.16,755.41925,16.47,551,27,23,27,1,1,0
23.17,755.4492,16.54,557,25,24,25,1,1,0
23.18,755.46423,16.62,564,27,22,27,1,1,0
23.2,755.4567,16.57,563,26,23,26,1,1,0
23.22,755.3967,16.48,555,30,26,30,1,1,0
23.24,755.41174,16.5,556,35,31,35,1,1,0
23.24,755.42676,16.41,543,28,23,28,1,1,1
23.23,755.46423,16.28,529,23,20,23,1,1,1
23.22,755.47174,16.37,541,24,20,24,1,1,1
23.21,755.47174,16.31,528,22,19,22,1,1,1
23.2,755.4867,16.33,531,23,20,23,1,1,1
23.2,755.4942,16.37,529,22,20,22,1,1,1
23.21,755.4792,16.45,532,21,18,21,1,1,1
23.22,755.4417,16.6,540,18,17,18,1,1,0
23.23,755.47174,16.38,522,21,18,21,1,1,0
23.25,755.5017,16.31,517,18,17,18,1,1,0
23.27,755.4942,16.15,510,20,17,20,1,1,0
23.29,755.4567,15.98,505,19,17,19,1,1,0
23.31,755.46423,15.78,494,17,16,17,1,1,0
23.32,755.46423,15.61,487,22,18,22,1,1,0
23.32,755.47174,15.28,469,18,16,18,1,1,0
23.29,755.46423,15.13,466,18,16,18,1,1,0
23.25,755.4567,14.9,456,17,15,17,1,1,0
23.2,755.4792,14.83,455,19,15,19,1,1,0
23.16,755.4942,14.94,461,16,15,16,1,1,0
23.16,755.4942,15.25,482,18,15,18,1,1,0
23.16,755.5017,15.26,483,16,15,16,1,1,0
23.16,755.53174,15.02,471,16,14,16,1,1,0
23.14,755.53174,14.64,458,16,14,16,1,1,0
23.1,755.55426,14.49,453,16,14,16,1,1,0
23.06,755.53925,14.43,453,15,14,15,1,1,0
23.03,755.54675,14.48,452,15,13,15,1,1,0
23.01,755.55426,14.46,452,15,13,15,1,1,0
22.99,755.55426,14.47,452,13,12,13,1,1,0
22.96,755.53174,14.35,447,13,11,13,1,1,0
22.92,755.53925,14.36,448,15,12,15,1,1,0
22.88,755.5243,14.44,450,15,12,15,1,1,0
22.86,755.5017,14.49,451,14,12,14,1,1,0
22.84,755.4792,14.45,447,13,11,13,1,1,0
22.82,755.4942,14.51,452,11,10,11,1,1,0
22.81,755.5168,14.67,459,13,12,13,1,1,0
22.8,755.5168,14.73,465,14,12,14,1,1,0
22.8,755.5093,14.96,471,12,11,12,0,1,1
22.8,755.5093,15.26,498,11,11,11,0,1,1
22.8,755.5093,15.28,493,13,11,13,0,1,1
22.81,755.4942,15.38,494,11,10,11,0,1,1
22.82,755.4567,15.41,490,13,11,13,0,1,1
22.83,755.4342,15.52,493,12,11,12,0,1,1
22.86,755.4792,15.74,506,12,11,12,0,1,1
22.86,755.4792,15.78,503,11,10,11,0,1,1
22.88,755.47174,15.76,500,11,10,11,0,1,1
22.89,755.4342,15.84,505,11,9,11,0,1,1
22.91,755.4492,15.85,507,13,11,13,0,1,1
22.93,755.47174,15.93,517,11,10,11,0,1,1
22.95,755.46423,16.02,521,12,10,12,0,1,1
22.97,755.41925,16.02,517,21,16,21,0,1,1
23,755.4342,15.94,525,291,160,291,0,1,1
23.03,755.42676,15.84,517,263,162,263,0,1,1
23.05,755.41925,15.83,515,60,42,60,0,1,1
23.08,755.41174,15.93,516,44,32,44,0,1,1
23.12,755.3892,16.16,537,42,31,42,0,1,1
23.16,755.3818,16.08,530,28,21,28,0,1,1
23.2,755.3892,16.04,533,102,69,102,0,1,1
23.25,755.40424,16.04,543,62,46,62,0,1,1
23.3,755.3818,15.96,535,30,24,30,0,1,1
23.33,755.36676,15.76,530,17,15,17,0,1,1
23.35,755.35925,15.62,524,23,19,23,0,1,1
23.36,755.3067,15.57,521,17,15,17,0,1,1
23.37,755.27673,15.54,520,209,139,209,0,1,1
23.38,755.28424,15.64,531,134,93,134,0,1,1
23.4,755.28424,15.69,532,37,28,37,1,1,0
23.44,755.27673,15.84,532,20,18,20,0,1,1
23.45,755.2992,15.75,526,14,13,14,1,1,0
23.44,755.3067,15.28,495,16,13,16,1,1,0
23.41,755.3067,15.07,487,14,13,14,1,1,0
23.39,755.27673,14.82,478,13,13,13,1,1,0
23.36,755.28424,14.79,474,12,11,12,1,1,0
23.32,755.2992,14.64,466,13,11,13,1,1,0
23.28,755.33673,14.58,461,13,11,13,1,1,0
23.25,755.3292,14.55,459,12,11,12,1,1,0
23.21,755.3142,14.48,454,14,10,14,1,1,0
23.16,755.3142,14.4,448,12,11,12,1,1,0
23.11,755.3217,14.38,448,12,10,12,1,1,0
23.07,755.3292,14.45,446,11,10,11,1,1,0
23.02,755.33673,14.36,444,12,11,12,1,1,0
22.97,755.34424,14.4,441,12,11,12,1,1,0
22.93,755.34424,14.37,440,11,10,11,1,1,0
22.89,755.35175,14.34,437,11,11,11,1,1,0
22.86,755.36676,14.31,435,10,10,10,1,1,0
22.83,755.36676,14.37,433,12,11,12,1,1,0
22.81,755.35175,14.31,434,12,10,12,1,1,0
22.81,755.35925,14.35,431,11,10,11,1,1,0
22.81,755.35175,14.39,432,13,12,13,1,1,0
22.8,755.35175,14.41,433,13,11,13,1,1,0
22.8,755.34424,14.34,431,12,11,12,1,1,0
22.8,755.3292,14.28,431,11,10,11,1,1,0
22.8,755.3067,14.26,429,14,11,14,1,1,0
22.8,755.2917,14.25,428,14,11,14,1,1,0
22.81,755.3067,14.23,429,12,10,12,1,1,0
22.81,755.2917,14.2,430,11,10,11,1,1,0
22.81,755.2917,14.27,431,11,10,11,1,1,0
22.82,755.2992,14.41,438,12,10,12,1,1,0
22.83,755.27673,14.43,439,11,10,11,1,1,0
22.84,755.28424,14.41,441,11,10,11,1,1,0
22.84,755.27673,14.39,445,12,10,12,1,1,0
22.84,755.27673,14.34,444,12,11,12,1,1,0
22.82,755.3067,14.21,443,11,10,11,1,1,0
22.78,755.2917,14.24,442,11,9,11,1,1,0
22.77,755.28424,14.27,442,11,10,11,1,1,0
22.77,755.28424,14.31,444,11,10,11,1,1,0
22.78,755.27673,14.46,457,12,10,12,1,1,0
22.8,755.2992,14.5,460,12,10,12,1,1,0
22.81,755.27673,14.46,456,11,10,11,1,1,0
22.81,755.2542,14.51,460,13,10,13,1,1,0
22.82,755.21674,14.6,461,13,10,13,1,1,0
22.84,755.1867,14.74,472,13,11,13,1,1,0
22.85,755.23926,14.59,472,13,11,13,1,1,0
22.87,755.23926,14.51,468,12,10,12,1,1,0
22.88,755.2692,14.49,467,12,11,12,1,1,0
22.89,755.27673,14.5,468,15,12,15,1,1,0
22.89,755.3067,14.39,462,11,10,11,1,1,0
22.88,755.28424,14.29,460,11,9,11,1,1,0
22.86,755.27673,14.29,459,13,10,13,1,1,0
22.86,755.2542,14.24,457,11,10,11,1,1,0
22.85,755.2692,14.28,456,11,9,11,1,1,0
22.84,755.2692,14.32,456,12,10,12,1,1,0
22.84,755.2617,14.32,456,11,11,11,1,1,0
22.84,755.2467,14.39,454,11,11,11,1,1,0
22.86,755.23175,14.52,457,13,10,13,1,1,0
22.89,755.2092,14.67,465,11,10,11,1,1,0
22.91,755.2017,14.63,465,11,10,11,1,1,0
22.95,755.21674,14.74,469,11,10,11,1,1,0
22.98,755.2092,14.77,467,10,9,10,1,1,0
23.02,755.1792,14.79,470,12,10,12,1,1,0
23.04,755.1567,14.76,467,15,11,15,1,1,0
23.06,755.1642,14.74,466,13,10,13,1,1,0
23.08,755.14923,14.75,465,12,10,12,1,1,0
23.11,755.14923,14.79,467,10,10,10,1,1,0
23.14,755.1417,14.74,465,11,10,11,1,1,0
