Year,Month,Day,Hour,Minute,Temperature,Pressure,Humidity,PM2.5,PM10,CO2,Critical pollutant InstantAQI,InstantAQI,Door,Window,Occupancy
2023,5,2,19,20,22.5,756,20,8,10,798.5,4,8,1,0,0
2023,5,2,19,25,22.6,756,20,8,9,801,4,8,1,0,0
2023,5,2,19,30,22.6,756,20,8,8,798.5,4,8,1,0,0
2023,5,2,19,35,22.6,756,20,9,11,801.33,4,8,1,0,0
2023,5,2,19,40,22.7,756,20,8,8,803.5,4,8,1,0,0
2023,5,2,19,45,22.8,756,20,8,10,805.33,4,8,1,0,0
2023,5,2,19,50,22.8,756,20,8,9,806.5,4,8,1,0,0
2023,5,2,19,55,22.8,756,20,8,9,803.67,4,8,1,0,0
2023,5,2,20,5,22.9,756,20,7,9,801,4,2,1,0,0
2023,5,2,20,10,22.9,756,20,8,10,800,4,2,1,0,0
2023,5,2,20,15,22.9,756,20,8,9,798,4,2,1,0,0
2023,5,2,20,20,23,756,20,8,8,795.5,4,2,1,0,0
2023,5,2,20,25,23,756,20,8,10,793.67,4,2,1,0,0
2023,5,2,20,30,23,756,20,8,10,792,4,2,1,0,0
2023,5,2,20,35,23,756,20,8,9,790.33,4,2,1,0,0
2023,5,2,20,40,23,756,20,8,10,787.5,4,2,1,0,0
2023,5,2,20,45,23,756,20,8,10,787,4,2,1,0,0
2023,5,2,20,50,23.1,756,20,9,10,785.5,4,2,1,0,0
2023,5,2,20,55,23.1,756,20,8,9,785.67,4,2,1,0,0
2023,5,2,21,0,23.1,756,20,8,9,783.5,4,2,1,0,0
2023,5,2,21,5,23.1,756,20,7,8,782.33,4,2,1,0,0
2023,5,2,21,10,23.1,756,20,8,8,781,4,2,1,0,0
2023,5,2,21,15,23.1,756,20,8,9,780.33,4,2,1,0,0
2023,5,2,21,20,23.1,757,20,8,8,779,4,2,1,0,0
2023,5,2,21,25,23.1,757,20,8,10,776,4,2,1,0,0
2023,5,2,21,30,23.1,757,20,8,8,773.5,4,2,1,0,0
2023,5,2,21,35,23.1,757,20,8,8,772.33,4,2,1,0,0
2023,5,2,21,40,23.1,757,20,8,9,770,4,2,1,0,0
2023,5,2,21,45,23.2,757,20,7,8,767.67,4,2,1,0,0
2023,5,2,21,50,23.2,757,20,8,9,766.5,4,2,1,0,0
2023,5,2,21,55,23.2,757,20,7,8,766,4,2,1,0,0
2023,5,2,22,0,23.2,757,20,7,8,763,4,2,1,0,0
2023,5,2,22,5,23.2,757,20,7,8,764,4,2,1,0,0
2023,5,2,22,10,23.2,757,20,7,8,760.5,4,2,1,0,0
2023,5,2,22,15,23.2,757,20,7,8,758.33,4,2,1,0,0
2023,5,2,22,20,23.2,757,20,7,8,754.5,4,2,1,0,0
2023,5,2,22,25,23.2,757,20,7,8,754.33,4,2,1,0,0
2023,5,2,22,30,23.2,757,20,8,9,751,4,2,1,0,0
2023,5,2,22,35,23.2,757,20,7,8,747.67,4,2,1,0,0
2023,5,2,22,40,23.2,757,20,8,9,745,4,2,1,0,0
2023,5,2,22,45,23.2,757,20,7,8,743,4,2,1,0,0
2023,5,2,22,50,23.2,757,20,6,8,741,4,2,1,0,0
2023,5,2,22,55,23.2,757,20,7,8,739.67,4,2,1,0,0
2023,5,2,23,5,23.2,757,20,7,9,735.67,4,2,1,0,0
2023,5,2,23,10,23.2,757,20,7,9,732,4,2,1,0,0
2023,5,2,23,15,23.2,757,20,7,8,730.33,4,2,1,0,0
2023,5,2,23,20,23.2,757,20,8,8,727.5,4,2,1,0,0
2023,5,2,23,25,23.2,757,20,7,8,726.67,4,2,1,0,0
2023,5,2,23,30,23.2,757,20,7,8,722.5,4,2,1,0,0
2023,5,2,23,35,23.2,757,20,7,7,722.67,4,2,1,0,0
2023,5,2,23,40,23.2,757,20,7,8,720.5,4,2,1,0,0
2023,5,2,23,45,23.2,757,20,7,8,717.67,4,2,1,0,0
2023,5,2,23,50,23.2,757,20,7,8,716.5,4,2,1,0,0
2023,5,2,23,55,23.2,757,20,6,7,713,4,2,1,0,0
